Mes,Edad Empresa Cliente,Exhibidor,Recuento de Referencia,Suma de Cant. Dev.,Suma de Cant. Neta,Suma de Vta. - IVA
PRIMER TRIMESTRE,8,NO,9,0,69,91743
PRIMER TRIMESTRE,8,NO,21,0,92,422814
PRIMER TRIMESTRE,8,NO,8,0,48,127082
PRIMER TRIMESTRE,8,NO,13,0,19,116880
PRIMER TRIMESTRE,8,NO,9,0,75,216630
PRIMER TRIMESTRE,8,NO,15,0,112,171835
PRIMER TRIMESTRE,8,NO,17,0,79,189725
PRIMER TRIMESTRE,8,NO,7,0,13,72340
PRIMER TRIMESTRE,8,NO,17,0,144,286087
PRIMER TRIMESTRE,8,NO,16,0,90,148344
PRIMER TRIMESTRE,8,NO,13,0,30,98498
PRIMER TRIMESTRE,8,NO,13,50,62,102943
PRIMER TRIMESTRE,8,NO,5,0,25,49528
PRIMER TRIMESTRE,8,NO,21,0,91,214348
PRIMER TRIMESTRE,8,NO,28,0,226,375537
PRIMER TRIMESTRE,8,NO,28,1,147,332066
PRIMER TRIMESTRE,8,NO,19,0,134,343456
PRIMER TRIMESTRE,8,NO,7,0,21,109438
PRIMER TRIMESTRE,8,NO,15,0,191,400637
PRIMER TRIMESTRE,8,NO,29,8,39,190890
PRIMER TRIMESTRE,8,SI,19,0,379,598789
PRIMER TRIMESTRE,8,NO,17,0,96,230119
PRIMER TRIMESTRE,8,NO,19,0,179,325762
PRIMER TRIMESTRE,8,NO,19,0,299,377599
PRIMER TRIMESTRE,8,NO,10,0,50,88152
PRIMER TRIMESTRE,8,NO,16,0,101,171064
PRIMER TRIMESTRE,8,NO,15,0,77,211343
PRIMER TRIMESTRE,8,SI,24,0,147,396375
PRIMER TRIMESTRE,8,SI,46,0,197,468901
PRIMER TRIMESTRE,8,NO,14,0,111,170267
PRIMER TRIMESTRE,8,NO,20,0,274,393741
PRIMER TRIMESTRE,8,SI,10,0,146,216814
PRIMER TRIMESTRE,8,NO,16,55,265,414777
PRIMER TRIMESTRE,8,NO,5,0,127,218546
PRIMER TRIMESTRE,8,NO,16,0,80,162763
PRIMER TRIMESTRE,8,NO,12,0,58,134499
PRIMER TRIMESTRE,8,NO,1,0,12,9300
PRIMER TRIMESTRE,8,SI,36,0,311,626487
PRIMER TRIMESTRE,8,NO,27,1,228,466775
PRIMER TRIMESTRE,8,NO,29,0,148,375545
PRIMER TRIMESTRE,8,NO,16,12,129,264177
PRIMER TRIMESTRE,8,NO,16,0,125,249468
PRIMER TRIMESTRE,8,NO,21,0,119,342828
PRIMER TRIMESTRE,8,SI,21,0,239,393532
PRIMER TRIMESTRE,8,NO,33,0,466,770196
PRIMER TRIMESTRE,8,NO,8,0,11,64549
PRIMER TRIMESTRE,8,SI,12,0,14,186258
PRIMER TRIMESTRE,8,SI,31,0,239,364316
PRIMER TRIMESTRE,8,NO,9,0,10,67090
PRIMER TRIMESTRE,7,SI,30,0,168,405432
PRIMER TRIMESTRE,7,NO,22,0,141,295152
PRIMER TRIMESTRE,7,NO,4,0,4,11752
PRIMER TRIMESTRE,7,NO,3,0,54,66642
PRIMER TRIMESTRE,7,SI,28,0,152,317625
PRIMER TRIMESTRE,7,NO,21,39,63,168157
PRIMER TRIMESTRE,7,NO,19,0,163,342373
PRIMER TRIMESTRE,7,SI,23,0,199,303057
PRIMER TRIMESTRE,7,SI,19,2,21,161321
PRIMER TRIMESTRE,7,NO,19,0,115,212376
PRIMER TRIMESTRE,7,NO,13,0,15,138802
PRIMER TRIMESTRE,7,NO,12,0,29,133756
PRIMER TRIMESTRE,6,SI,25,0,169,403946
PRIMER TRIMESTRE,6,NO,28,25,142,358787
PRIMER TRIMESTRE,6,NO,15,8,61,189984
PRIMER TRIMESTRE,6,NO,38,0,186,578670
PRIMER TRIMESTRE,6,NO,24,0,153,328113
PRIMER TRIMESTRE,6,NO,18,0,46,226717
PRIMER TRIMESTRE,6,NO,14,0,34,120717
PRIMER TRIMESTRE,6,SI,17,0,550,769588
PRIMER TRIMESTRE,6,NO,13,30,45,94402
PRIMER TRIMESTRE,6,NO,9,0,30,72483
PRIMER TRIMESTRE,6,SI,23,2,29,186496
PRIMER TRIMESTRE,6,NO,5,0,8,74013
PRIMER TRIMESTRE,5,NO,16,1,93,146915
PRIMER TRIMESTRE,5,NO,49,0,385,900194
PRIMER TRIMESTRE,5,NO,22,0,401,475489
PRIMER TRIMESTRE,5,NO,7,0,121,170064
PRIMER TRIMESTRE,5,NO,22,0,273,364863
PRIMER TRIMESTRE,5,NO,32,0,216,499196
PRIMER TRIMESTRE,5,SI,27,60,299,586685
PRIMER TRIMESTRE,5,SI,25,1,50,341760
PRIMER TRIMESTRE,5,SI,36,0,146,587847
PRIMER TRIMESTRE,5,SI,23,0,165,398905
PRIMER TRIMESTRE,5,SI,12,0,63,268267
PRIMER TRIMESTRE,5,NO,7,0,19,52312
PRIMER TRIMESTRE,5,SI,17,0,147,226498
PRIMER TRIMESTRE,5,NO,14,1,41,137741
PRIMER TRIMESTRE,5,NO,11,0,24,178387
PRIMER TRIMESTRE,5,NO,19,0,260,408082
PRIMER TRIMESTRE,5,SI,14,0,38,130767
PRIMER TRIMESTRE,5,NO,11,0,88,203370
PRIMER TRIMESTRE,5,NO,15,0,29,110901
PRIMER TRIMESTRE,5,SI,68,2,314,826511
PRIMER TRIMESTRE,5,SI,15,3,14,101187
PRIMER TRIMESTRE,5,NO,13,0,103,177067
PRIMER TRIMESTRE,5,NO,10,0,10,80217
PRIMER TRIMESTRE,5,NO,9,0,58,105776
PRIMER TRIMESTRE,5,NO,4,0,4,57016
PRIMER TRIMESTRE,5,NO,12,39,192,236468
PRIMER TRIMESTRE,5,NO,13,0,62,159401
PRIMER TRIMESTRE,5,NO,12,0,31,151816
PRIMER TRIMESTRE,5,SI,18,4,14,92660
PRIMER TRIMESTRE,5,SI,20,0,51,224152
PRIMER TRIMESTRE,5,SI,16,0,36,307681
PRIMER TRIMESTRE,4,NO,16,0,85,144519
PRIMER TRIMESTRE,4,SI,13,0,74,404833
PRIMER TRIMESTRE,4,NO,6,0,167,726979
PRIMER TRIMESTRE,4,NO,25,10,148,294018
PRIMER TRIMESTRE,4,NO,23,0,191,344283
PRIMER TRIMESTRE,4,SI,17,0,91,181529
PRIMER TRIMESTRE,4,SI,21,0,398,935677
PRIMER TRIMESTRE,4,NO,14,2,139,191121
PRIMER TRIMESTRE,4,NO,26,1,353,534832
PRIMER TRIMESTRE,4,NO,17,0,79,221520
PRIMER TRIMESTRE,4,NO,41,12,393,916413
PRIMER TRIMESTRE,4,NO,22,0,66,389356
PRIMER TRIMESTRE,4,NO,20,0,48,198124
PRIMER TRIMESTRE,4,NO,19,0,413,638305
PRIMER TRIMESTRE,4,NO,24,1,112,381059
PRIMER TRIMESTRE,4,NO,9,0,24,169506
PRIMER TRIMESTRE,4,SI,13,0,86,438868
PRIMER TRIMESTRE,4,SI,22,0,144,410315
PRIMER TRIMESTRE,4,NO,4,6,3,50581
PRIMER TRIMESTRE,4,NO,16,0,343,846628
PRIMER TRIMESTRE,4,NO,30,0,259,461990
PRIMER TRIMESTRE,4,SI,32,0,143,434608
PRIMER TRIMESTRE,4,NO,17,0,118,271474
PRIMER TRIMESTRE,4,NO,20,0,74,273049
PRIMER TRIMESTRE,4,SI,30,0,441,825393
PRIMER TRIMESTRE,4,SI,15,0,121,520095
PRIMER TRIMESTRE,4,NO,44,2,105,848697
PRIMER TRIMESTRE,4,SI,14,5,141,450814
PRIMER TRIMESTRE,4,NO,18,0,244,360949
PRIMER TRIMESTRE,4,NO,31,0,175,497053
PRIMER TRIMESTRE,4,NO,14,0,22,208471
PRIMER TRIMESTRE,4,SI,39,0,335,690516
PRIMER TRIMESTRE,4,NO,44,2,226,631862
PRIMER TRIMESTRE,4,NO,39,6,267,605502
PRIMER TRIMESTRE,4,NO,5,0,59,345355
PRIMER TRIMESTRE,4,NO,16,0,144,764187
PRIMER TRIMESTRE,4,SI,9,0,58,210223
PRIMER TRIMESTRE,4,SI,12,0,72,146608
PRIMER TRIMESTRE,4,NO,17,0,158,285695
PRIMER TRIMESTRE,4,NO,10,0,156,208532
PRIMER TRIMESTRE,4,SI,11,0,209,466584
PRIMER TRIMESTRE,4,NO,16,0,43,158800
PRIMER TRIMESTRE,4,NO,14,0,88,316519
PRIMER TRIMESTRE,4,NO,8,0,44,171713
PRIMER TRIMESTRE,4,NO,38,0,273,674975
PRIMER TRIMESTRE,4,NO,8,0,74,178268
PRIMER TRIMESTRE,4,SI,22,0,217,309388
PRIMER TRIMESTRE,4,NO,23,0,175,461742
PRIMER TRIMESTRE,4,SI,21,1,39,276274
PRIMER TRIMESTRE,4,NO,23,0,197,334169
PRIMER TRIMESTRE,4,NO,11,0,207,519660
PRIMER TRIMESTRE,4,NO,19,1,105,225291
PRIMER TRIMESTRE,4,NO,21,0,426,720242
PRIMER TRIMESTRE,4,NO,31,0,96,352415
PRIMER TRIMESTRE,4,NO,15,0,179,455301
PRIMER TRIMESTRE,4,SI,16,0,42,157864
PRIMER TRIMESTRE,4,NO,16,0,233,401097
PRIMER TRIMESTRE,4,NO,14,0,97,243713
PRIMER TRIMESTRE,4,NO,14,0,62,211909
PRIMER TRIMESTRE,4,NO,22,0,161,365376
PRIMER TRIMESTRE,4,NO,30,1,74,369040
PRIMER TRIMESTRE,4,NO,22,0,293,564089
PRIMER TRIMESTRE,4,NO,27,0,126,312700
PRIMER TRIMESTRE,4,NO,34,0,267,748030
PRIMER TRIMESTRE,4,NO,13,0,140,284127
PRIMER TRIMESTRE,4,NO,13,0,41,161496
PRIMER TRIMESTRE,4,NO,21,3,38,242063
PRIMER TRIMESTRE,4,NO,11,0,105,243836
PRIMER TRIMESTRE,4,SI,21,74,240,516968
PRIMER TRIMESTRE,4,NO,17,1,229,337473
PRIMER TRIMESTRE,4,NO,26,0,162,374284
PRIMER TRIMESTRE,4,NO,30,0,138,441917
PRIMER TRIMESTRE,4,NO,21,0,192,352071
PRIMER TRIMESTRE,4,NO,20,0,143,349353
PRIMER TRIMESTRE,4,SI,6,0,6,16295
PRIMER TRIMESTRE,4,NO,16,0,207,290250
PRIMER TRIMESTRE,4,SI,26,1,142,290920
PRIMER TRIMESTRE,4,SI,37,0,222,706912
PRIMER TRIMESTRE,4,NO,32,0,257,665796
PRIMER TRIMESTRE,4,NO,31,0,248,536191
PRIMER TRIMESTRE,4,NO,20,2,149,368103
PRIMER TRIMESTRE,4,SI,26,0,72,228272
PRIMER TRIMESTRE,4,NO,10,0,146,177487
PRIMER TRIMESTRE,4,NO,12,0,18,107997
PRIMER TRIMESTRE,4,NO,28,0,183,330312
PRIMER TRIMESTRE,4,NO,20,0,279,920287
PRIMER TRIMESTRE,4,NO,17,0,116,228752
PRIMER TRIMESTRE,4,SI,8,6,9,87924
PRIMER TRIMESTRE,4,NO,21,0,99,264658
PRIMER TRIMESTRE,4,SI,27,0,32,248797
PRIMER TRIMESTRE,4,NO,25,0,132,242482
PRIMER TRIMESTRE,4,NO,46,0,120,851833
PRIMER TRIMESTRE,4,NO,16,0,104,270053
PRIMER TRIMESTRE,4,NO,10,0,67,121444
PRIMER TRIMESTRE,4,SI,12,0,29,136704
PRIMER TRIMESTRE,4,NO,9,0,71,104340
PRIMER TRIMESTRE,4,NO,24,0,79,298804
PRIMER TRIMESTRE,4,SI,13,0,15,78007
PRIMER TRIMESTRE,4,NO,10,18,53,50285
PRIMER TRIMESTRE,4,NO,18,0,120,277186
PRIMER TRIMESTRE,4,NO,22,0,160,274549
PRIMER TRIMESTRE,4,NO,20,25,70,258516
PRIMER TRIMESTRE,4,SI,36,1,228,558440
PRIMER TRIMESTRE,4,NO,19,0,106,223940
PRIMER TRIMESTRE,4,NO,13,0,14,106323
PRIMER TRIMESTRE,4,NO,7,0,7,33990
PRIMER TRIMESTRE,4,NO,2,1,1,6455
PRIMER TRIMESTRE,4,NO,17,0,92,211559
PRIMER TRIMESTRE,4,NO,24,1,201,820208
PRIMER TRIMESTRE,4,SI,33,8,151,450790
PRIMER TRIMESTRE,4,NO,8,0,82,212774
PRIMER TRIMESTRE,4,NO,14,1,34,147644
PRIMER TRIMESTRE,4,NO,3,0,3,9140
PRIMER TRIMESTRE,4,NO,19,0,106,179740
PRIMER TRIMESTRE,4,NO,11,0,26,189556
PRIMER TRIMESTRE,4,NO,12,0,76,177166
PRIMER TRIMESTRE,4,NO,10,32,45,59964
PRIMER TRIMESTRE,4,SI,21,18,292,471729
PRIMER TRIMESTRE,4,NO,17,25,260,396583
PRIMER TRIMESTRE,4,NO,22,0,268,380770
PRIMER TRIMESTRE,4,NO,22,0,67,250121
PRIMER TRIMESTRE,4,NO,19,0,358,420642
PRIMER TRIMESTRE,4,NO,17,0,69,187985
PRIMER TRIMESTRE,4,SI,15,1,53,137796
PRIMER TRIMESTRE,4,NO,5,0,17,121507
PRIMER TRIMESTRE,4,SI,35,0,96,410553
PRIMER TRIMESTRE,4,NO,7,0,8,87204
PRIMER TRIMESTRE,4,SI,6,0,18,62468
PRIMER TRIMESTRE,4,SI,29,0,188,427574
PRIMER TRIMESTRE,4,NO,17,14,43,64603
PRIMER TRIMESTRE,4,NO,8,1,23,64691
PRIMER TRIMESTRE,4,SI,20,0,183,315351
PRIMER TRIMESTRE,4,SI,25,0,107,198344
PRIMER TRIMESTRE,4,NO,41,0,186,439433
PRIMER TRIMESTRE,4,NO,21,0,251,549603
PRIMER TRIMESTRE,4,NO,21,0,274,536163
PRIMER TRIMESTRE,4,NO,11,0,82,257975
PRIMER TRIMESTRE,4,SI,42,0,195,669969
PRIMER TRIMESTRE,4,NO,23,0,181,401567
PRIMER TRIMESTRE,4,NO,22,0,156,315166
PRIMER TRIMESTRE,3,NO,23,0,341,576287
PRIMER TRIMESTRE,3,NO,32,0,313,520992
PRIMER TRIMESTRE,3,NO,28,1,230,380832
PRIMER TRIMESTRE,3,NO,21,32,229,332160
PRIMER TRIMESTRE,3,NO,28,0,148,339296
PRIMER TRIMESTRE,3,SI,24,0,158,304868
PRIMER TRIMESTRE,3,SI,21,0,158,249820
PRIMER TRIMESTRE,3,NO,24,0,340,449379
PRIMER TRIMESTRE,3,NO,7,0,21,116191
PRIMER TRIMESTRE,3,NO,13,32,86,139144
PRIMER TRIMESTRE,3,NO,20,0,185,270979
PRIMER TRIMESTRE,3,SI,22,0,35,183799
PRIMER TRIMESTRE,3,NO,12,0,47,142255
PRIMER TRIMESTRE,3,NO,13,0,39,113194
PRIMER TRIMESTRE,3,NO,21,10,86,170613
PRIMER TRIMESTRE,3,NO,8,0,16,79224
PRIMER TRIMESTRE,3,NO,15,0,53,120310
PRIMER TRIMESTRE,3,SI,18,1,23,217249
PRIMER TRIMESTRE,3,NO,18,0,225,426292
PRIMER TRIMESTRE,3,NO,5,2,14,88427
PRIMER TRIMESTRE,3,NO,11,19,115,156427
PRIMER TRIMESTRE,3,SI,38,0,466,885677
PRIMER TRIMESTRE,3,NO,17,0,70,369007
PRIMER TRIMESTRE,3,NO,14,0,294,417248
PRIMER TRIMESTRE,3,NO,26,0,81,263620
PRIMER TRIMESTRE,3,NO,23,0,138,262323
PRIMER TRIMESTRE,3,NO,22,0,171,247428
PRIMER TRIMESTRE,3,NO,12,0,25,101134
PRIMER TRIMESTRE,3,NO,7,0,37,97674
PRIMER TRIMESTRE,3,NO,38,0,225,501409
PRIMER TRIMESTRE,3,NO,8,3,22,190237
PRIMER TRIMESTRE,3,NO,19,0,264,586643
PRIMER TRIMESTRE,3,NO,27,0,355,477521
PRIMER TRIMESTRE,3,NO,21,0,224,465437
PRIMER TRIMESTRE,3,SI,8,0,27,115248
PRIMER TRIMESTRE,3,NO,39,54,332,667692
PRIMER TRIMESTRE,3,NO,10,0,89,150567
PRIMER TRIMESTRE,3,NO,15,0,95,142607
PRIMER TRIMESTRE,3,NO,21,0,51,143232
PRIMER TRIMESTRE,3,NO,30,4,94,334581
PRIMER TRIMESTRE,3,NO,14,0,141,290492
PRIMER TRIMESTRE,3,NO,28,5,177,371429
PRIMER TRIMESTRE,3,NO,9,0,14,74423
PRIMER TRIMESTRE,3,SI,17,0,86,232860
PRIMER TRIMESTRE,3,NO,13,0,20,149046
PRIMER TRIMESTRE,3,NO,8,5,42,95968
PRIMER TRIMESTRE,3,NO,20,0,129,287676
PRIMER TRIMESTRE,3,NO,13,0,157,249776
PRIMER TRIMESTRE,3,SI,35,0,87,707460
PRIMER TRIMESTRE,3,NO,19,0,27,179614
PRIMER TRIMESTRE,3,NO,7,0,20,60686
PRIMER TRIMESTRE,3,NO,15,0,179,244712
PRIMER TRIMESTRE,3,NO,24,2,207,876639
PRIMER TRIMESTRE,3,NO,7,0,7,44015
PRIMER TRIMESTRE,3,SI,7,0,84,130164
PRIMER TRIMESTRE,3,NO,21,0,61,201489
PRIMER TRIMESTRE,3,NO,5,0,5,27876
PRIMER TRIMESTRE,3,SI,13,0,34,217391
PRIMER TRIMESTRE,3,NO,29,0,304,553806
PRIMER TRIMESTRE,3,SI,19,0,59,320512
PRIMER TRIMESTRE,3,NO,10,0,35,159823
PRIMER TRIMESTRE,3,SI,12,0,12,90664
PRIMER TRIMESTRE,3,SI,6,4,32,110545
PRIMER TRIMESTRE,3,SI,12,0,12,95327
PRIMER TRIMESTRE,3,NO,1,0,12,39048
PRIMER TRIMESTRE,3,NO,21,0,93,336417
PRIMER TRIMESTRE,3,SI,31,1,148,401741
PRIMER TRIMESTRE,3,NO,8,0,29,64811
PRIMER TRIMESTRE,3,NO,14,0,134,228747
PRIMER TRIMESTRE,3,NO,13,0,52,139939
PRIMER TRIMESTRE,3,NO,1,0,2,46640
PRIMER TRIMESTRE,3,NO,2,0,4,25212
PRIMER TRIMESTRE,3,NO,15,0,77,201491
PRIMER TRIMESTRE,3,NO,13,0,226,508302
PRIMER TRIMESTRE,3,NO,21,0,69,254371
PRIMER TRIMESTRE,3,NO,23,0,307,435769
PRIMER TRIMESTRE,3,NO,6,0,7,42346
PRIMER TRIMESTRE,3,NO,15,0,184,265879
PRIMER TRIMESTRE,3,NO,21,6,64,174319
PRIMER TRIMESTRE,3,NO,21,0,32,219351
PRIMER TRIMESTRE,3,NO,11,7,35,101001
PRIMER TRIMESTRE,3,NO,11,29,71,152392
PRIMER TRIMESTRE,3,NO,15,0,36,219958
PRIMER TRIMESTRE,3,NO,9,0,57,122993
PRIMER TRIMESTRE,3,SI,19,0,132,903545
PRIMER TRIMESTRE,3,NO,28,0,323,694725
PRIMER TRIMESTRE,3,SI,23,0,104,238540
PRIMER TRIMESTRE,3,NO,7,33,4,58467
PRIMER TRIMESTRE,3,NO,6,0,6,33967
PRIMER TRIMESTRE,3,NO,17,0,121,167782
PRIMER TRIMESTRE,3,SI,11,0,17,162820
PRIMER TRIMESTRE,3,NO,17,0,40,240626
PRIMER TRIMESTRE,3,SI,26,0,227,715534
PRIMER TRIMESTRE,3,NO,21,0,117,274377
PRIMER TRIMESTRE,3,NO,13,0,167,297423
PRIMER TRIMESTRE,3,NO,19,0,169,248735
PRIMER TRIMESTRE,3,NO,20,0,311,422194
PRIMER TRIMESTRE,3,NO,9,2,112,144647
PRIMER TRIMESTRE,3,NO,16,0,51,169115
PRIMER TRIMESTRE,3,SI,22,0,313,637612
PRIMER TRIMESTRE,3,NO,27,50,334,484504
PRIMER TRIMESTRE,3,SI,10,0,10,101237
PRIMER TRIMESTRE,3,NO,19,0,187,339465
PRIMER TRIMESTRE,3,NO,12,0,39,110062
PRIMER TRIMESTRE,3,NO,21,0,377,907601
PRIMER TRIMESTRE,3,NO,15,0,101,308673
PRIMER TRIMESTRE,3,NO,19,1,157,360277
PRIMER TRIMESTRE,3,SI,23,0,146,231257
PRIMER TRIMESTRE,2,NO,17,0,50,184221
PRIMER TRIMESTRE,2,NO,27,0,110,312107
PRIMER TRIMESTRE,2,NO,20,0,126,235388
PRIMER TRIMESTRE,2,NO,21,0,134,291938
PRIMER TRIMESTRE,2,NO,22,0,194,396275
PRIMER TRIMESTRE,2,NO,17,0,125,254365
PRIMER TRIMESTRE,2,SI,16,0,123,166637
PRIMER TRIMESTRE,2,SI,17,0,55,301750
PRIMER TRIMESTRE,2,NO,24,0,62,202238
PRIMER TRIMESTRE,2,NO,21,0,38,220269
PRIMER TRIMESTRE,2,NO,21,0,252,562605
PRIMER TRIMESTRE,2,NO,9,5,8,74333
PRIMER TRIMESTRE,2,NO,25,46,236,332716
PRIMER TRIMESTRE,2,SI,22,0,44,207983
PRIMER TRIMESTRE,2,NO,11,0,158,236892
PRIMER TRIMESTRE,2,NO,19,0,155,404508
PRIMER TRIMESTRE,2,NO,23,0,160,243915
PRIMER TRIMESTRE,2,SI,21,0,132,262165
PRIMER TRIMESTRE,2,NO,24,0,141,321713
PRIMER TRIMESTRE,2,SI,34,0,109,366260
PRIMER TRIMESTRE,2,NO,11,0,44,91482
PRIMER TRIMESTRE,2,NO,20,0,138,269166
PRIMER TRIMESTRE,2,NO,23,0,338,552008
PRIMER TRIMESTRE,2,SI,27,0,110,483437
PRIMER TRIMESTRE,2,NO,1,0,1,20959
PRIMER TRIMESTRE,2,NO,23,1,342,595036
PRIMER TRIMESTRE,2,NO,39,2,379,690456
PRIMER TRIMESTRE,2,SI,12,1,12,96015
PRIMER TRIMESTRE,2,NO,5,1,11,120352
PRIMER TRIMESTRE,2,NO,8,0,10,49685
PRIMER TRIMESTRE,2,NO,18,4,148,262294
PRIMER TRIMESTRE,2,NO,20,6,398,521751
PRIMER TRIMESTRE,2,NO,22,0,231,355493
PRIMER TRIMESTRE,2,NO,12,0,23,142191
PRIMER TRIMESTRE,2,NO,19,0,97,226020
PRIMER TRIMESTRE,2,NO,16,0,365,543272
PRIMER TRIMESTRE,2,NO,26,1,154,312826
PRIMER TRIMESTRE,2,NO,33,0,90,300078
PRIMER TRIMESTRE,2,NO,13,0,108,224782
PRIMER TRIMESTRE,2,NO,15,0,49,209516
PRIMER TRIMESTRE,2,NO,15,0,139,224124
PRIMER TRIMESTRE,2,NO,30,0,159,404409
PRIMER TRIMESTRE,2,NO,21,0,129,352708
PRIMER TRIMESTRE,2,NO,16,1,49,154706
PRIMER TRIMESTRE,2,NO,37,2,349,714369
PRIMER TRIMESTRE,2,NO,22,0,141,238470
PRIMER TRIMESTRE,2,NO,12,0,61,148130
PRIMER TRIMESTRE,2,NO,18,0,73,170704
PRIMER TRIMESTRE,2,NO,17,0,109,293368
PRIMER TRIMESTRE,1,NO,6,0,6,13877
PRIMER TRIMESTRE,1,NO,17,0,353,627945
PRIMER TRIMESTRE,1,NO,23,0,277,713228
PRIMER TRIMESTRE,1,SI,21,0,204,570294
PRIMER TRIMESTRE,1,NO,18,0,120,287102
PRIMER TRIMESTRE,1,NO,5,0,5,31948
PRIMER TRIMESTRE,1,NO,20,0,355,506632
PRIMER TRIMESTRE,1,NO,14,0,32,205457
PRIMER TRIMESTRE,1,NO,22,1,234,367584
PRIMER TRIMESTRE,1,NO,22,0,281,748168
PRIMER TRIMESTRE,1,SI,22,0,169,275178
PRIMER TRIMESTRE,1,NO,16,0,55,202060
PRIMER TRIMESTRE,1,SI,21,0,103,217294
PRIMER TRIMESTRE,1,NO,15,0,121,220156
PRIMER TRIMESTRE,1,SI,16,0,184,323980
PRIMER TRIMESTRE,1,NO,3,0,3,25799
PRIMER TRIMESTRE,1,NO,22,0,135,376444
PRIMER TRIMESTRE,1,NO,5,49,15,26480
PRIMER TRIMESTRE,1,NO,6,0,60,119175
PRIMER TRIMESTRE,1,NO,12,0,55,169775
PRIMER TRIMESTRE,1,SI,17,1,124,224992
PRIMER TRIMESTRE,1,SI,17,0,37,164295
PRIMER TRIMESTRE,1,NO,4,0,20,32491
PRIMER TRIMESTRE,1,SI,13,0,21,119016
PRIMER TRIMESTRE,1,NO,30,0,390,630987
PRIMER TRIMESTRE,1,NO,19,0,98,388297
PRIMER TRIMESTRE,1,NO,15,0,70,164433
PRIMER TRIMESTRE,1,NO,29,69,228,465179
PRIMER TRIMESTRE,1,NO,5,0,48,309840
PRIMER TRIMESTRE,1,NO,12,0,15,93557
PRIMER TRIMESTRE,1,NO,9,28,34,35870
PRIMER TRIMESTRE,1,SI,12,0,109,347233
PRIMER TRIMESTRE,1,SI,26,0,83,266920
PRIMER TRIMESTRE,1,SI,23,0,150,298780
PRIMER TRIMESTRE,1,NO,10,0,42,70562
PRIMER TRIMESTRE,1,NO,17,0,68,147084
PRIMER TRIMESTRE,1,NO,14,0,37,151247
PRIMER TRIMESTRE,1,NO,18,0,99,337761
PRIMER TRIMESTRE,1,NO,19,0,88,217464
PRIMER TRIMESTRE,1,NO,15,0,173,227952
PRIMER TRIMESTRE,1,NO,13,0,440,826259
PRIMER TRIMESTRE,1,NO,24,0,234,502822
PRIMER TRIMESTRE,1,NO,29,0,49,676771
PRIMER TRIMESTRE,1,NO,17,0,59,328469
PRIMER TRIMESTRE,1,NO,17,0,132,297210
PRIMER TRIMESTRE,1,NO,46,2,80,713640
PRIMER TRIMESTRE,1,NO,19,0,51,179159
PRIMER TRIMESTRE,1,NO,11,0,67,526702
PRIMER TRIMESTRE,1,SI,20,0,27,163711
PRIMER TRIMESTRE,1,NO,19,0,25,197776
PRIMER TRIMESTRE,1,SI,10,0,14,62222
PRIMER TRIMESTRE,1,NO,18,2,63,160480
PRIMER TRIMESTRE,1,NO,26,0,468,863213
PRIMER TRIMESTRE,1,NO,18,0,111,251146
PRIMER TRIMESTRE,1,NO,6,0,9,45172
PRIMER TRIMESTRE,1,SI,24,0,261,354860
PRIMER TRIMESTRE,1,NO,9,0,9,83774
PRIMER TRIMESTRE,0,SI,37,1,179,489198
PRIMER TRIMESTRE,0,SI,14,0,43,190307
PRIMER TRIMESTRE,0,SI,5,0,19,67573
PRIMER TRIMESTRE,0,SI,19,0,25,167830
PRIMER TRIMESTRE,0,SI,7,1,10,61644
PRIMER TRIMESTRE,0,SI,13,9,21,41598
PRIMER TRIMESTRE,0,NO,25,0,192,300691
PRIMER TRIMESTRE,0,SI,6,0,8,66018
PRIMER TRIMESTRE,0,SI,8,0,11,75931
PRIMER TRIMESTRE,0,NO,13,0,82,139250
PRIMER TRIMESTRE,0,NO,7,0,33,100990
PRIMER TRIMESTRE,0,NO,3,0,4,26958
PRIMER TRIMESTRE,0,NO,5,0,10,66077
PRIMER TRIMESTRE,0,NO,4,0,4,11752
PRIMER TRIMESTRE,0,SI,11,0,11,70452
PRIMER TRIMESTRE,0,NO,6,0,15,201519
PRIMER TRIMESTRE,0,SI,1,0,1,725
PRIMER TRIMESTRE,10,SI,23,0,80,281947
PRIMER TRIMESTRE,10,NO,12,0,14,75996
PRIMER TRIMESTRE,10,SI,19,50,132,254881
PRIMER TRIMESTRE,10,SI,18,0,131,239698
PRIMER TRIMESTRE,10,NO,3,0,3,28456
PRIMER TRIMESTRE,10,SI,17,0,63,146841
PRIMER TRIMESTRE,10,SI,15,0,200,376539
PRIMER TRIMESTRE,10,NO,14,0,265,447445
PRIMER TRIMESTRE,10,NO,22,9,85,237963
PRIMER TRIMESTRE,10,SI,17,0,39,183245
PRIMER TRIMESTRE,10,NO,5,2,4,49293
PRIMER TRIMESTRE,10,NO,10,0,135,201931
PRIMER TRIMESTRE,10,SI,17,0,148,299311
PRIMER TRIMESTRE,10,NO,14,0,66,214062
PRIMER TRIMESTRE,10,NO,24,0,280,470874
PRIMER TRIMESTRE,10,NO,15,0,143,373186
PRIMER TRIMESTRE,10,SI,50,0,173,649480
PRIMER TRIMESTRE,10,NO,7,0,121,173459
PRIMER TRIMESTRE,10,NO,18,0,152,198573
PRIMER TRIMESTRE,11,NO,10,0,51,127947
PRIMER TRIMESTRE,11,NO,14,1,69,129165
PRIMER TRIMESTRE,11,SI,18,0,120,301787
